px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.67565	-12.3392	-2.70343	1.34045	-0.527021	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.722009
9.53234	-12.4686	-2.67929	1.18556	-0.708902	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	18.0565
9.44633	-12.5984	-2.67812	1.12783	-0.726991	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.717881
9.35575	-12.7254	-2.67697	1.05834	-0.769303	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.814122
9.27419	-12.8372	-2.66466	1.01005	-0.77662	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.530733
9.07375	-12.9204	-2.66335	0.816362	-0.997036	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	22.7506
8.94354	-13.014	-2.66375	0.742993	-1.01414	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.861086
8.79017	-13.0801	-2.67529	0.62232	-1.1162	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	4.67854
8.67196	-13.1382	-2.6644	0.557423	-1.12652	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.616435
8.50636	-13.1868	-2.67702	0.438658	-1.20996	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	3.41832
8.36612	-13.2301	-2.66897	0.36388	-1.21938	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.406223
8.22624	-13.2753	-2.66749	0.295893	-1.21955	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.0789952
8.08041	-13.3014	-2.6624	0.221311	-1.22756	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.242507
7.91922	-13.3075	-2.67369	0.121323	-1.27479	7.88931	-13.1791	7.9	-13.25	-2.72673	0	1.31756
7.77019	-13.3076	-2.66878	0.0433603	-1.28321	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.235598
7.61515	-13.295	-2.67448	-0.0432349	-1.30464	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.549218
7.46628	-13.2749	-2.67306	-0.120707	-1.31033	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.108162
7.29479	-13.2056	-2.71713	-0.258574	-1.40834	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.13027
7.13782	-13.163	-2.73085	-0.336858	-1.40541	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.360819
7.01557	-13.1485	-2.67819	-0.357118	-1.31756	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.88301
6.8565	-13.104	-2.70191	-0.421432	-1.30329	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.873913
6.74606	-13.0932	-2.65747	-0.43111	-1.22358	6.69426	-13.3705	6.6	-13.15	-3.00475	0	6.42296
6.59326	-13.0616	-2.6908	-0.470049	-1.19378	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.87199
6.47779	-13.0278	-2.66481	-0.495993	-1.14552	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	2.40024
6.34075	-12.9836	-2.68349	-0.534322	-1.12282	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.750428
6.21583	-12.9323	-2.66293	-0.568124	-1.08475	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.72603
6.06599	-12.8747	-2.68516	-0.604419	-1.05748	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.986747
5.9432	-12.8084	-2.66684	-0.639048	-1.02372	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.40722
5.78801	-12.7525	-2.69304	-0.661045	-0.985589	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.61362
5.66911	-12.6614	-2.69998	-0.713874	-0.986051	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.285053
5.53001	-12.5873	-2.71595	-0.741782	-0.957804	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.777091
5.41878	-12.4809	-2.7292	-0.798678	-0.966298	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.498868
5.27056	-12.4	-2.75433	-0.816269	-0.927652	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.50127
5.16579	-12.312	-2.73284	-0.846678	-0.902318	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.52759
5.04151	-12.2116	-2.74718	-0.876117	-0.880458	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.484718
4.94197	-12.0779	-2.78116	-0.937764	-0.901515	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	2.09354
4.83069	-11.9611	-2.79395	-0.971349	-0.883929	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.363361
4.75046	-11.8491	-2.75361	-1.00532	-0.860716	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.84238
4.67122	-11.7249	-2.75112	-1.04952	-0.857896	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0333264
4.59933	-11.595	-2.74816	-1.09543	-0.856604	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0421196
4.53709	-11.4558	-2.74852	-1.14622	-0.860219	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0117692
4.45767	-11.2892	-2.82471	-1.19713	-0.86576	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.94945
4.42019	-11.1287	-2.82845	-1.26007	-0.881058	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.236014
4.4253	-10.996	-2.74226	-1.33653	-0.916511	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.0123
4.40699	-10.8482	-2.73726	-1.39551	-0.926014	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.105483
4.44105	-10.7204	-2.66369	-1.48755	-0.982917	4.60972	-11.1274	4.45	-10.75	0	1.81614	10.1872
4.43098	-10.5832	-2.65656	-1.53801	-0.980153	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.139158
4.37149	-10.4338	-2.70406	-1.53518	-0.903092	4.43099	-10.4242	4.45	-10.45	0	3.6396	7.17235
4.39201	-10.2762	-2.70831	-1.6023	-0.920447	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.240077
4.42253	-10.128	-2.69901	-1.67328	-0.94636	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.500844
4.47168	-9.97199	-2.70527	-1.74819	-0.968896	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.443452
4.48023	-9.83361	-2.71866	-1.77461	-0.936263	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.06403
4.54485	-9.69132	-2.7292	-1.84638	-0.959798	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.686318
4.63922	-9.54844	-2.72402	-1.95461	-1.03516	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.29926
4.70876	-9.41692	-2.72048	-2.0184	-1.04263	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.151037
4.75117	-9.29055	-2.7235	-2.04633	-1.00779	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.638928
4.84299	-9.1686	-2.73299	-2.11415	-1.02298	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.5574
4.87357	-9.02869	-2.73046	-2.10549	-0.92894	5.03379	-9.03255	5	-9	0.908384	2.72514	4.57106
4.97472	-8.8935	-2.74592	-2.16859	-0.937587	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.540713
5.08854	-8.77961	-2.74923	-2.24804	-0.974974	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.758795
5.20135	-8.66343	-2.75724	-2.31022	-0.981554	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.231863
5.2659	-8.53592	-2.74753	-2.31021	-0.901882	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.03623
5.38146	-8.41833	-2.76134	-2.36306	-0.902417	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.309258
5.48021	-8.30569	-2.75914	-2.39287	-0.87109	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.630359
5.60338	-8.20013	-2.76947	-2.44366	-0.871888	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.178709
5.71131	-8.09765	-2.76434	-2.47186	-0.83936	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.818421
5.82885	-7.99748	-2.76849	-2.51296	-0.834028	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.127834
5.92948	-7.89382	-2.75574	-2.52101	-0.774457	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	1.97482
6.05279	-7.79883	-2.76161	-2.55875	-0.769101	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.13264
6.11615	-7.66001	-2.73057	-2.49972	-0.613053	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	12.8408
6.24097	-7.54962	-2.74865	-2.52423	-0.601895	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.688402
6.36885	-7.46015	-2.75541	-2.56037	-0.608757	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.378608
6.50487	-7.35581	-2.7773	-2.58554	-0.598192	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.784137
6.63032	-7.26811	-2.77711	-2.60778	-0.582584	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.204861
6.7601	-7.18553	-2.77937	-2.63549	-0.578368	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0682935
6.887	-7.10198	-2.77611	-2.65075	-0.55226	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.396331
7.02926	-7.0152	-2.79199	-2.6744	-0.544224	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.38904
7.12634	-6.90029	-2.76404	-2.6289	-0.424315	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	8.1062
7.25869	-6.81039	-2.7727	-2.64324	-0.415023	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.285324
7.35784	-6.69615	-2.75046	-2.60046	-0.311504	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	5.97044
7.48351	-6.60382	-2.75535	-2.60822	-0.302373	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.271447
7.63071	-6.54613	-2.76707	-2.65717	-0.355676	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.77357
7.76263	-6.47127	-2.7671	-2.67309	-0.352273	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.046754
7.88157	-6.38635	-2.75333	-2.66248	-0.304086	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.43872
8.008	-6.32256	-2.74337	-2.67985	-0.305365	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.147978
8.12965	-6.24327	-2.73302	-2.6752	-0.271926	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.730093
8.26176	-6.17109	-2.73394	-2.68647	-0.268416	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0385997
8.39284	-6.09758	-2.73375	-2.69401	-0.259659	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.22875
8.53213	-6.01411	-2.74654	-2.69826	-0.249442	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.328485
8.63975	-5.91105	-2.72519	-2.65355	-0.157764	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	5.12225
8.76982	-5.82276	-2.73236	-2.65118	-0.146922	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.290578
8.90635	-5.75074	-2.7366	-2.65908	-0.146524	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.127784
9.04307	-5.65166	-2.75422	-2.65105	-0.130564	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.704713
9.15222	-5.54497	-2.7394	-2.60767	-0.0528144	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.51095
9.27648	-5.44005	-2.74928	-2.59322	-0.0360532	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.674487
9.393	-5.34636	-2.74345	-2.57633	-0.00927017	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.618382
9.50823	-5.26395	-2.73416	-2.57292	-0.00569203	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.268992
9.60079	-5.13935	-2.71328	-2.50155	0.108932	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	8.29507
9.7095	-5.02908	-2.71597	-2.48124	0.122487	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.517503
9.80762	-4.91431	-2.70849	-2.44268	0.169398	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.34596
9.9129	-4.80275	-2.7106	-2.42281	0.179302	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.285777
10.0095	-4.68726	-2.70562	-2.38744	0.217778	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.801434
10.1101	-4.57582	-2.70555	-2.36855	0.224256	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.142046
10.2583	-4.51211	-2.72005	-2.42546	0.11776	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.09866
10.3661	-4.40046	-2.72491	-2.41084	0.125192	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.165505
10.4104	-4.23739	-2.69912	-2.29286	0.298143	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	16.9413
10.4996	-4.11359	-2.70111	-2.2679	0.306083	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.196329
10.6089	-4.01237	-2.70497	-2.27878	0.261091	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.23109
10.6947	-3.88651	-2.70657	-2.25487	0.269902	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.260296
10.7808	-3.76402	-2.70664	-2.23483	0.274064	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.494904
10.8679	-3.62484	-2.72005	-2.20873	0.283674	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.411386
10.9159	-3.48777	-2.71655	-2.14681	0.355431	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.80378
10.9795	-3.34851	-2.72955	-2.11462	0.368022	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.655074
11.0865	-3.24052	-2.73332	-2.14843	0.278868	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.21318
11.1618	-3.10273	-2.73886	-2.12604	0.28504	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.154851
11.2095	-2.95385	-2.73555	-2.0673	0.351033	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.31896
11.2751	-2.80607	-2.74534	-2.04019	0.357701	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.234165
11.2183	-2.6125	-2.73766	-1.84964	0.630359	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	39.9708
11.2361	-2.47377	-2.73398	-1.8073	0.640462	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.51772
11.2921	-2.34026	-2.72939	-1.80852	0.58173	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.93163
11.3112	-2.18778	-2.72867	-1.76766	0.589898	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.305192
11.358	-2.04942	-2.72417	-1.76946	0.532305	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.49227
11.378	-1.89311	-2.72997	-1.734	0.537382	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.163652
